,id,gender,customer type,age,type of travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,satisfaction
2539,64168,male,loyal customer,67,personal travel,eco,989,3,4,3,3,1,3,1,1,5,4,4,4,5,1,24,23.0,neutral or dissatisfied
2540,106370,male,loyal customer,30,business travel,business,2486,1,1,1,1,4,4,4,4,4,4,4,5,4,4,101,102.0,satisfied
2541,37410,male,loyal customer,29,business travel,eco,828,2,2,3,3,2,2,2,2,4,2,3,4,3,2,0,0.0,neutral or dissatisfied
2542,36097,male,loyal customer,63,personal travel,eco,399,2,4,2,4,5,2,1,5,5,2,5,4,5,5,0,0.0,neutral or dissatisfied
2543,28627,male,loyal customer,60,business travel,business,2355,4,2,3,2,3,3,3,4,4,4,4,3,4,1,59,5.0,neutral or dissatisfied
2544,40524,male,loyal customer,58,personal travel,eco plus,188,3,3,3,2,5,3,1,5,2,4,1,4,2,5,0,0.0,neutral or dissatisfied
2545,110697,female,loyal customer,63,personal travel,eco,945,2,2,2,4,4,4,4,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
2546,94182,female,disloyal customer,24,business travel,eco,189,2,5,1,1,5,1,2,5,3,4,4,4,4,5,5,0.0,neutral or dissatisfied
2547,43866,female,loyal customer,72,business travel,business,2971,4,4,4,4,3,4,5,4,4,4,3,5,4,5,0,0.0,satisfied
2548,26746,male,loyal customer,45,business travel,business,3230,2,2,2,2,3,2,4,5,5,5,5,3,5,2,0,0.0,satisfied
2549,118104,male,loyal customer,52,business travel,eco,499,1,3,2,2,2,1,2,2,4,2,4,4,4,2,0,0.0,neutral or dissatisfied
2550,96266,male,loyal customer,61,personal travel,eco,546,2,3,2,2,5,2,5,5,2,2,2,2,2,5,21,8.0,neutral or dissatisfied
2551,74919,male,loyal customer,41,business travel,business,2475,1,1,1,1,4,4,4,5,5,5,5,4,5,3,50,27.0,satisfied
2552,120703,male,loyal customer,46,personal travel,eco,280,3,4,3,4,5,3,4,5,3,4,3,3,4,5,0,0.0,neutral or dissatisfied
2553,32409,male,disloyal customer,36,business travel,eco,163,1,4,1,3,4,1,4,4,4,3,5,1,3,4,4,5.0,neutral or dissatisfied
2554,22458,male,loyal customer,50,personal travel,eco,143,4,4,4,4,4,4,4,4,4,4,3,2,4,4,88,83.0,neutral or dissatisfied
2555,99172,female,loyal customer,24,personal travel,eco,1076,2,5,2,3,4,2,4,4,4,2,5,3,4,4,0,0.0,neutral or dissatisfied
2556,98815,female,loyal customer,39,business travel,business,763,5,5,5,5,5,4,4,4,4,4,4,5,4,5,37,30.0,satisfied
2557,126067,male,loyal customer,31,business travel,business,328,3,3,3,3,4,4,4,4,5,2,5,3,4,4,0,0.0,satisfied
2558,54476,male,loyal customer,30,business travel,business,3468,3,5,4,5,3,3,3,3,4,1,4,2,4,3,14,0.0,neutral or dissatisfied
2559,98835,male,loyal customer,65,personal travel,eco,444,1,5,1,3,1,4,4,4,3,5,5,4,4,4,146,143.0,neutral or dissatisfied
2560,98495,female,loyal customer,40,business travel,business,402,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
2561,20134,male,loyal customer,25,personal travel,eco,416,3,3,3,4,3,3,3,3,1,1,3,1,3,3,34,16.0,neutral or dissatisfied
2562,4240,female,loyal customer,41,business travel,business,3107,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied
2563,69987,female,loyal customer,52,business travel,business,2134,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0.0,satisfied
2564,104572,female,loyal customer,43,business travel,business,369,2,1,2,2,5,5,5,2,2,2,2,4,2,4,0,0.0,satisfied
2565,792,female,loyal customer,41,business travel,business,158,1,1,3,1,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
2566,125206,female,loyal customer,22,business travel,business,251,0,0,0,3,2,2,2,2,1,1,5,3,4,2,0,3.0,satisfied
2567,120869,female,loyal customer,31,business travel,business,2523,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,0.0,satisfied
2568,43870,female,disloyal customer,39,business travel,eco,114,3,3,3,3,4,3,5,4,3,2,4,4,5,4,6,0.0,neutral or dissatisfied
2569,123464,male,loyal customer,58,business travel,business,2296,4,4,4,4,5,5,5,4,3,5,4,5,4,5,9,15.0,satisfied
2570,127741,female,loyal customer,45,business travel,business,3784,2,4,4,4,5,4,4,2,2,2,2,4,2,2,0,8.0,neutral or dissatisfied
2571,117908,female,disloyal customer,23,business travel,business,365,0,4,0,3,1,0,1,1,5,2,4,3,5,1,9,0.0,satisfied
2572,27644,female,loyal customer,35,personal travel,eco plus,937,2,5,2,2,2,2,2,2,5,5,4,4,5,2,1,3.0,neutral or dissatisfied
2573,35279,female,loyal customer,27,business travel,eco,1069,2,5,3,3,2,2,2,3,4,2,2,2,3,2,137,142.0,neutral or dissatisfied
2574,31041,male,loyal customer,28,business travel,business,641,2,2,2,2,5,5,5,5,2,3,1,2,5,5,0,0.0,satisfied
2575,79970,female,loyal customer,48,business travel,eco,1076,4,1,1,1,4,3,4,4,4,4,4,1,4,4,5,15.0,neutral or dissatisfied
2576,81735,female,loyal customer,58,business travel,business,2572,2,2,2,2,5,5,5,3,3,4,3,3,3,5,0,0.0,satisfied
2577,49333,female,disloyal customer,26,business travel,eco,308,2,0,2,4,4,2,4,4,3,2,4,5,3,4,4,0.0,neutral or dissatisfied
2578,66496,male,disloyal customer,36,business travel,eco,447,3,4,4,4,2,4,2,2,1,1,4,4,4,2,70,62.0,neutral or dissatisfied
2579,45361,male,loyal customer,28,personal travel,eco,150,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0.0,neutral or dissatisfied
2580,516,male,loyal customer,57,business travel,business,247,5,5,5,5,4,5,5,3,3,4,3,3,3,4,0,0.0,satisfied
2581,61978,female,loyal customer,63,personal travel,business,2475,4,1,4,3,4,3,2,2,2,4,2,1,2,3,0,0.0,neutral or dissatisfied
2582,5431,female,loyal customer,42,business travel,business,265,2,2,5,2,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
2583,76260,male,loyal customer,60,personal travel,eco plus,1399,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0,0.0,satisfied
2584,124153,male,disloyal customer,25,business travel,business,1304,0,0,0,3,4,0,3,4,3,3,5,4,4,4,0,0.0,satisfied
2585,16233,male,loyal customer,39,business travel,business,2777,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,18.0,satisfied
2586,32817,male,loyal customer,58,business travel,eco,102,2,1,3,3,2,2,2,2,4,2,3,1,4,2,0,0.0,neutral or dissatisfied
2587,49759,male,disloyal customer,38,business travel,eco,109,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0,0.0,neutral or dissatisfied
2588,84234,male,loyal customer,69,personal travel,eco,432,1,4,1,4,3,1,5,3,2,1,4,2,4,3,1,0.0,neutral or dissatisfied
2589,46783,male,loyal customer,40,business travel,business,3101,3,3,3,3,2,5,5,4,4,4,4,3,4,3,58,78.0,satisfied
2590,63355,female,loyal customer,53,personal travel,eco,337,3,5,3,5,4,2,4,1,1,3,1,3,1,5,0,0.0,neutral or dissatisfied
2591,84100,male,loyal customer,70,personal travel,eco plus,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38.0,neutral or dissatisfied
2592,46727,male,loyal customer,49,personal travel,eco,141,2,4,2,3,4,2,4,4,2,2,3,3,3,4,60,55.0,neutral or dissatisfied
2593,30133,male,loyal customer,70,personal travel,eco,31,2,5,0,4,4,0,4,4,3,5,5,3,4,4,0,0.0,neutral or dissatisfied
2594,47539,male,loyal customer,55,personal travel,eco,558,4,4,4,3,2,4,3,2,4,3,5,4,2,2,0,0.0,neutral or dissatisfied
2595,30127,female,loyal customer,48,personal travel,eco,183,4,2,4,4,4,4,3,4,4,4,3,1,4,3,0,0.0,neutral or dissatisfied
2596,63484,male,loyal customer,38,personal travel,eco plus,337,2,5,2,3,1,2,1,1,5,4,5,5,4,1,0,10.0,neutral or dissatisfied
2597,63054,female,loyal customer,43,personal travel,eco,967,4,2,4,4,3,3,3,3,3,4,3,4,3,1,0,0.0,neutral or dissatisfied
2598,124973,male,disloyal customer,54,business travel,eco,184,3,2,2,3,4,2,4,4,3,3,3,1,2,4,0,0.0,neutral or dissatisfied
2599,77103,male,loyal customer,52,business travel,eco,1481,3,2,1,2,3,3,3,3,1,1,3,1,4,3,0,0.0,neutral or dissatisfied
2600,48181,male,loyal customer,75,business travel,business,192,1,1,1,1,1,2,2,2,2,2,1,3,2,4,54,46.0,neutral or dissatisfied
2601,82258,female,loyal customer,41,business travel,business,1481,4,4,4,4,2,5,5,4,4,5,4,4,4,4,4,0.0,satisfied
2602,28358,female,disloyal customer,25,business travel,eco plus,867,1,4,2,4,1,2,1,1,2,1,3,3,3,1,0,0.0,neutral or dissatisfied
2603,55828,male,loyal customer,47,business travel,business,1416,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0.0,satisfied
2604,128637,female,loyal customer,21,personal travel,eco,679,4,4,4,5,5,4,5,5,4,5,5,4,5,5,0,0.0,neutral or dissatisfied
2605,58693,male,loyal customer,41,personal travel,eco,299,3,4,3,5,4,3,4,4,3,2,5,3,4,4,0,0.0,neutral or dissatisfied
2606,81156,male,disloyal customer,26,business travel,business,700,3,3,3,2,5,3,5,5,4,4,5,4,4,5,0,0.0,neutral or dissatisfied
2607,75804,male,loyal customer,48,business travel,eco plus,813,1,4,4,4,1,1,1,1,1,3,4,2,3,1,0,0.0,neutral or dissatisfied
2608,37713,male,loyal customer,51,personal travel,eco,972,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0,0.0,neutral or dissatisfied
2609,120942,female,loyal customer,58,business travel,business,3011,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
2610,114121,male,loyal customer,37,personal travel,business,850,2,3,2,1,4,1,3,1,1,2,1,3,1,4,3,0.0,neutral or dissatisfied
2611,56047,male,loyal customer,36,business travel,business,2050,5,5,5,5,5,5,5,1,3,4,2,5,1,5,24,33.0,satisfied
2612,118405,male,loyal customer,31,personal travel,business,451,2,5,3,4,5,3,5,5,4,1,2,3,5,5,63,68.0,neutral or dissatisfied
2613,103901,female,loyal customer,22,business travel,eco plus,882,3,5,5,5,3,3,2,3,2,4,3,4,3,3,42,46.0,neutral or dissatisfied
2614,99430,male,loyal customer,37,personal travel,eco,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107.0,neutral or dissatisfied
2615,20539,male,disloyal customer,25,business travel,eco,565,4,4,4,4,2,4,4,2,2,2,3,3,3,2,34,13.0,neutral or dissatisfied
2616,92959,male,loyal customer,51,business travel,business,1694,1,1,1,1,4,5,4,3,3,4,3,3,3,3,32,16.0,satisfied
2617,47133,male,loyal customer,25,personal travel,business,679,3,4,3,3,2,3,2,2,3,5,5,4,5,2,0,0.0,neutral or dissatisfied
2618,45394,male,loyal customer,47,business travel,eco,1437,5,1,1,1,5,5,5,5,3,1,2,1,1,5,0,0.0,satisfied
2619,6915,female,loyal customer,27,personal travel,eco,265,4,3,4,3,5,4,5,5,1,4,1,2,3,5,0,0.0,neutral or dissatisfied
2620,119734,male,loyal customer,43,personal travel,eco,1303,2,4,2,2,1,2,1,1,3,4,4,3,4,1,1,11.0,neutral or dissatisfied
2621,71526,male,loyal customer,56,business travel,business,3954,3,2,5,2,1,4,3,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
2622,94972,male,loyal customer,46,business travel,business,2138,0,0,0,3,2,5,1,4,4,4,1,1,4,2,0,0.0,satisfied
2623,78435,male,disloyal customer,23,business travel,business,526,5,5,5,1,5,3,3,5,4,5,4,3,3,3,214,203.0,satisfied
2624,79589,male,disloyal customer,27,business travel,business,762,4,4,4,4,1,4,1,1,4,2,5,5,4,1,0,0.0,satisfied
2625,22867,male,loyal customer,27,personal travel,eco,147,2,4,2,3,3,2,1,3,4,3,5,3,5,3,0,0.0,neutral or dissatisfied
2626,116452,female,loyal customer,66,personal travel,eco,296,2,4,2,5,5,5,5,4,4,2,5,3,4,5,16,6.0,neutral or dissatisfied
2627,24280,female,loyal customer,62,personal travel,eco,170,2,3,2,1,3,4,2,3,3,2,3,1,3,1,0,0.0,neutral or dissatisfied
2628,99133,female,loyal customer,33,personal travel,eco,237,2,5,2,3,3,2,3,3,3,4,5,3,5,3,0,0.0,neutral or dissatisfied
2629,108471,male,loyal customer,25,personal travel,eco,1444,4,4,4,4,3,4,5,3,2,2,2,1,4,3,0,7.0,neutral or dissatisfied
2630,127265,female,loyal customer,29,business travel,eco,1107,3,4,3,4,3,3,3,3,1,3,3,3,3,3,0,0.0,neutral or dissatisfied
2631,74998,male,loyal customer,15,personal travel,eco,2454,1,2,1,4,3,1,2,3,2,1,3,1,4,3,0,0.0,neutral or dissatisfied
2632,48024,female,loyal customer,36,business travel,eco,1384,4,3,3,3,4,4,4,4,3,3,2,3,4,4,82,72.0,satisfied
2633,8807,female,loyal customer,46,business travel,eco,552,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0,10.0,neutral or dissatisfied
2634,101969,male,disloyal customer,35,business travel,eco,804,1,0,0,1,2,0,2,2,4,2,3,1,5,2,0,1.0,neutral or dissatisfied
2635,82369,male,loyal customer,60,business travel,business,3015,3,3,3,3,2,4,5,4,4,4,4,5,4,4,15,33.0,satisfied
2636,109196,female,loyal customer,51,business travel,eco,616,2,1,1,1,5,4,4,2,2,2,2,4,2,1,104,94.0,neutral or dissatisfied
2637,4187,female,loyal customer,58,business travel,business,431,4,4,4,4,4,4,4,5,5,5,5,5,5,3,26,15.0,satisfied
2638,111757,male,loyal customer,33,business travel,business,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0.0,satisfied
2639,119421,female,loyal customer,7,personal travel,eco,399,2,5,3,1,3,3,3,3,5,4,5,4,5,3,0,0.0,neutral or dissatisfied
2640,19536,male,loyal customer,52,business travel,business,2891,5,5,5,5,2,1,2,4,4,4,3,3,4,4,0,0.0,satisfied
2641,28499,female,loyal customer,61,personal travel,business,2715,3,4,3,4,3,4,5,4,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
2642,74168,male,loyal customer,65,personal travel,eco,721,4,3,4,3,1,4,1,1,2,5,4,4,4,1,0,0.0,neutral or dissatisfied
2643,49709,female,loyal customer,32,business travel,business,262,5,5,5,5,5,5,5,5,2,2,1,1,4,5,2,0.0,satisfied
2644,45980,male,loyal customer,46,business travel,eco,483,3,2,2,2,3,3,3,3,5,4,4,2,4,3,5,0.0,satisfied
2645,6888,male,disloyal customer,40,business travel,business,287,3,3,3,4,1,3,1,1,5,4,5,5,5,1,2,0.0,neutral or dissatisfied
2646,126488,female,disloyal customer,47,business travel,eco,349,3,0,3,1,1,3,1,1,2,2,4,5,2,1,0,0.0,neutral or dissatisfied
2647,64013,female,loyal customer,49,business travel,business,3206,3,3,3,3,1,2,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
2648,123727,female,loyal customer,49,business travel,business,1795,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
2649,32135,female,loyal customer,30,business travel,eco,163,5,4,4,4,5,5,5,5,3,2,5,3,2,5,0,3.0,satisfied
2650,61233,female,loyal customer,45,business travel,business,3031,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
2651,17473,male,loyal customer,39,business travel,eco,341,5,2,2,2,5,5,5,5,2,1,3,2,5,5,0,0.0,satisfied
2652,86001,female,loyal customer,56,business travel,business,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
2653,47737,female,loyal customer,70,personal travel,business,550,3,0,3,3,3,3,5,2,2,3,2,4,2,3,1,0.0,neutral or dissatisfied
2654,20058,male,loyal customer,14,personal travel,eco,738,2,4,2,1,4,2,4,4,4,3,4,5,4,4,0,0.0,neutral or dissatisfied
2655,117903,female,loyal customer,33,business travel,business,365,2,4,4,4,3,3,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
2656,60246,male,loyal customer,19,personal travel,eco,1546,2,4,2,1,2,2,2,2,5,4,3,4,5,2,0,0.0,neutral or dissatisfied
2657,110721,female,loyal customer,42,business travel,business,2119,5,4,5,5,5,5,5,4,4,4,4,5,4,3,1,1.0,satisfied
2658,9315,female,loyal customer,59,business travel,business,419,2,5,5,5,4,3,3,2,2,2,2,1,2,2,12,4.0,neutral or dissatisfied
2659,93758,male,loyal customer,47,business travel,business,3361,5,5,5,5,1,5,5,2,2,2,2,1,2,2,6,6.0,satisfied
2660,31202,female,loyal customer,32,business travel,business,2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26.0,neutral or dissatisfied
2661,54171,female,disloyal customer,26,business travel,eco,1504,3,3,3,2,4,3,4,4,5,4,3,4,3,4,0,0.0,neutral or dissatisfied
2662,9090,female,loyal customer,68,personal travel,eco,160,2,5,2,3,5,4,4,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied
2663,10884,female,loyal customer,36,business travel,business,2700,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,0.0,neutral or dissatisfied
2664,55992,male,loyal customer,24,personal travel,business,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22.0,neutral or dissatisfied
2665,13487,male,loyal customer,32,business travel,business,3660,0,0,0,3,1,1,1,1,1,2,3,1,3,1,60,49.0,satisfied
2666,103823,male,loyal customer,51,business travel,eco,1048,3,1,1,1,3,3,3,3,3,1,3,1,3,3,1,0.0,neutral or dissatisfied
2667,114349,male,loyal customer,43,personal travel,eco,819,3,5,3,4,4,3,4,4,4,2,5,4,5,4,54,35.0,neutral or dissatisfied
2668,99896,male,loyal customer,36,business travel,business,3874,0,0,0,4,1,5,5,2,2,1,1,5,2,3,5,0.0,satisfied
2669,98831,female,loyal customer,16,personal travel,eco,763,2,5,2,5,5,2,5,5,5,3,5,3,4,5,21,9.0,neutral or dissatisfied
2670,79478,male,disloyal customer,34,business travel,business,712,3,2,2,2,2,2,2,2,5,2,5,3,5,2,0,9.0,neutral or dissatisfied
2671,548,female,disloyal customer,55,business travel,business,134,3,3,3,5,3,3,4,3,4,5,4,5,4,3,0,0.0,neutral or dissatisfied
2672,112555,male,loyal customer,52,business travel,business,3000,3,3,3,3,4,5,5,4,4,5,4,4,4,3,15,1.0,satisfied
2673,37339,female,loyal customer,58,business travel,eco,1076,3,4,4,4,3,3,4,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
2674,123692,male,loyal customer,55,personal travel,eco,214,5,3,5,3,4,5,4,4,1,4,4,4,4,4,0,0.0,satisfied
2675,2412,male,loyal customer,47,business travel,eco,204,3,2,2,2,3,3,3,3,2,5,1,4,2,3,0,0.0,neutral or dissatisfied
2676,15982,female,disloyal customer,36,business travel,eco,780,2,2,2,4,5,2,5,5,4,4,3,1,4,5,7,0.0,neutral or dissatisfied
2677,12595,female,loyal customer,61,business travel,business,3451,0,3,0,3,5,3,5,5,5,5,5,3,5,4,4,2.0,satisfied
2678,42761,male,disloyal customer,29,business travel,eco,493,1,3,1,4,4,1,4,4,3,5,4,5,3,4,0,0.0,neutral or dissatisfied
2679,75759,male,loyal customer,20,personal travel,eco,868,1,5,1,5,2,1,2,2,1,1,4,1,5,2,0,0.0,neutral or dissatisfied
2680,24322,male,loyal customer,43,business travel,business,3800,3,3,3,3,2,3,4,4,4,4,4,4,4,3,2,14.0,satisfied
2681,57475,female,disloyal customer,24,business travel,eco,680,0,0,0,2,2,0,2,2,3,5,5,4,4,2,1,0.0,satisfied
2682,74328,female,loyal customer,58,business travel,business,1171,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0.0,satisfied
2683,90933,female,loyal customer,36,business travel,business,3919,2,3,3,3,2,3,3,2,2,2,2,3,2,2,1,1.0,neutral or dissatisfied
2684,13642,male,loyal customer,22,personal travel,eco,835,3,4,3,3,3,3,3,3,3,3,4,5,4,3,9,0.0,neutral or dissatisfied
2685,10439,female,loyal customer,42,business travel,business,1546,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,1.0,satisfied
2686,110869,male,disloyal customer,25,business travel,business,545,4,0,4,3,1,4,1,1,3,4,5,5,5,1,73,74.0,neutral or dissatisfied
2687,12113,male,disloyal customer,18,business travel,eco,1034,4,4,4,2,2,4,4,2,2,2,3,4,2,2,1,0.0,neutral or dissatisfied
2688,31201,female,loyal customer,44,business travel,business,628,3,1,3,3,3,3,3,2,3,2,3,3,4,3,124,147.0,neutral or dissatisfied
2689,78622,female,loyal customer,22,business travel,business,1426,2,5,5,5,2,2,2,2,3,3,2,2,2,2,203,179.0,neutral or dissatisfied
2690,56380,male,loyal customer,41,business travel,business,1624,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,0.0,satisfied
2691,117782,male,loyal customer,53,personal travel,eco,1912,2,4,2,4,4,2,4,4,3,5,4,4,4,4,9,0.0,neutral or dissatisfied
2692,13141,female,loyal customer,39,personal travel,eco,562,3,5,3,2,2,3,2,2,4,5,5,3,4,2,0,0.0,neutral or dissatisfied
2693,76252,male,loyal customer,13,personal travel,eco,1399,1,5,1,2,1,1,1,1,3,4,3,4,4,1,0,0.0,neutral or dissatisfied
2694,86895,female,disloyal customer,22,business travel,eco,341,4,0,4,2,2,4,2,2,3,5,5,3,5,2,0,0.0,satisfied
2695,58803,female,disloyal customer,29,personal travel,eco,1005,4,5,4,3,4,4,4,4,5,3,4,3,4,4,2,0.0,neutral or dissatisfied
2696,49412,male,loyal customer,53,business travel,eco,109,4,2,2,2,4,4,4,4,1,2,3,5,3,4,5,8.0,satisfied
2697,26665,female,disloyal customer,34,business travel,eco,404,3,3,3,5,3,3,5,3,2,5,1,1,1,3,0,0.0,neutral or dissatisfied
2698,1268,female,loyal customer,60,personal travel,eco,396,3,3,2,4,1,3,3,5,5,2,5,2,5,1,0,0.0,neutral or dissatisfied
2699,109889,female,loyal customer,23,business travel,business,3982,2,5,5,5,2,2,2,2,4,1,3,4,4,2,0,0.0,neutral or dissatisfied
2700,69078,female,loyal customer,23,business travel,eco,1389,5,1,1,1,5,5,3,5,1,5,1,1,5,5,0,0.0,satisfied
2701,61072,female,loyal customer,50,business travel,eco,1709,4,3,3,3,4,3,2,4,4,4,4,4,4,2,3,15.0,neutral or dissatisfied
2702,24119,female,loyal customer,62,personal travel,eco,510,4,5,4,2,3,5,5,3,3,4,3,4,3,5,55,46.0,satisfied
2703,56374,female,loyal customer,26,personal travel,eco,200,3,5,3,1,3,3,2,3,2,4,3,1,3,3,0,0.0,neutral or dissatisfied
2704,102254,female,loyal customer,48,business travel,business,1951,3,3,3,3,2,4,5,5,5,5,4,4,5,5,28,25.0,satisfied
2705,54879,male,loyal customer,27,personal travel,eco,862,2,4,3,3,5,3,5,5,4,5,4,3,5,5,22,12.0,neutral or dissatisfied
2706,85648,female,loyal customer,26,personal travel,eco plus,153,4,5,4,4,3,4,3,3,4,3,4,4,4,3,0,0.0,satisfied
2707,62970,male,loyal customer,50,business travel,eco,862,4,5,5,5,4,4,4,4,1,2,4,2,4,4,0,11.0,neutral or dissatisfied
2708,121098,male,loyal customer,44,personal travel,eco,1558,3,5,3,5,4,3,4,4,4,3,5,4,4,4,3,8.0,neutral or dissatisfied
2709,39533,male,loyal customer,38,business travel,business,945,4,4,4,4,4,5,5,4,4,4,4,3,4,5,0,0.0,satisfied
2710,127897,female,disloyal customer,39,business travel,business,1671,3,4,4,1,3,4,1,3,3,2,5,5,5,3,10,16.0,neutral or dissatisfied
2711,118508,female,disloyal customer,25,business travel,business,304,2,4,2,3,3,2,3,3,3,5,5,5,5,3,20,12.0,neutral or dissatisfied
2712,35554,female,loyal customer,45,personal travel,eco,989,1,1,1,4,5,3,4,4,4,1,4,3,4,4,0,0.0,neutral or dissatisfied
2713,96950,female,disloyal customer,25,business travel,business,883,3,4,3,3,4,3,4,4,5,5,4,4,5,4,46,34.0,neutral or dissatisfied
2714,128766,male,loyal customer,49,business travel,eco,150,5,4,4,4,5,5,5,2,4,2,2,5,4,5,109,135.0,satisfied
2715,16439,female,loyal customer,30,business travel,business,1981,4,4,4,4,4,4,4,4,2,4,5,4,3,4,0,0.0,satisfied
2716,76964,female,loyal customer,37,personal travel,eco,1990,4,5,4,4,1,4,4,1,2,1,1,2,1,1,0,0.0,neutral or dissatisfied
2717,23770,female,loyal customer,69,personal travel,business,374,3,1,3,3,5,3,2,3,3,3,3,3,3,4,0,8.0,neutral or dissatisfied
2718,79405,male,loyal customer,47,business travel,business,509,3,3,3,3,4,3,3,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
2719,71490,female,loyal customer,29,business travel,business,3449,5,2,2,2,5,4,5,5,4,4,4,3,3,5,6,19.0,neutral or dissatisfied
2720,24342,female,disloyal customer,20,business travel,eco,634,4,3,4,2,3,4,1,3,4,4,2,4,2,3,0,0.0,neutral or dissatisfied
2721,103382,female,loyal customer,44,business travel,business,237,5,5,5,5,3,4,4,4,4,4,4,5,4,3,14,6.0,satisfied
2722,44834,female,loyal customer,70,personal travel,eco,462,5,5,5,3,1,4,2,5,5,5,5,4,5,2,0,0.0,satisfied
2723,52244,male,disloyal customer,21,business travel,eco,451,3,3,4,2,4,4,4,4,3,4,4,4,1,4,12,13.0,neutral or dissatisfied
2724,90539,female,loyal customer,33,business travel,business,2830,3,3,3,3,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
