id;Gender;Customer Type;Age;Type of Travel;Class;Flight Distance;Inflight wifi service;Departure/Arrival time convenient;Ease of Online booking;Gate location;Food and drink;Online boarding;Seat comfort;Inflight entertainment;On-board service;Leg room service;Baggage handling;Checkin service;Inflight service;Cleanliness;Departure Delay in Minutes;Arrival Delay in Minutes;satisfaction;Departure_Delay_Category;Arrival_Delay_Category
37936;Male;Loyal Customer;57;Personal Travel;Eco;1065;1;4;1;1;4;1;4;4;4;3;4;5;5;4;42;23.00;neutral or dissatisfied;Long Delay (>30 min);Medium Delay (15-30 min)
11698;Female;Loyal Customer;53;Business travel;Business;395;4;4;4;4;3;3;3;5;4;4;4;3;4;3;187;217.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
11061;Female;Loyal Customer;48;Personal Travel;Eco;312;4;2;4;3;2;4;4;2;2;4;2;3;2;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
49969;Female;disloyal Customer;80;Business travel;Business;209;4;4;4;4;5;3;4;1;1;4;1;4;1;4;5;02.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
30036;Male;Loyal Customer;61;Business travel;Eco;148;4;1;1;1;4;4;4;4;1;3;1;4;3;4;0;04.00;satisfied;No Delay;Short Delay (0-15 min)
74330;Female;disloyal Customer;41;Business travel;Business;1242;4;4;4;3;2;4;2;2;3;2;5;5;5;2;0;00.00;satisfied;No Delay;No Delay
47412;Female;disloyal Customer;24;Business travel;Eco;588;3;1;2;3;5;2;3;5;4;3;2;3;3;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
53351;Male;disloyal Customer;46;Business travel;Eco;908;4;4;4;3;3;4;3;3;5;4;5;2;5;3;37;46.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
1926;Female;Loyal Customer;36;Business travel;Business;3166;0;0;0;5;2;5;4;1;1;1;1;3;1;3;0;07.00;satisfied;No Delay;Short Delay (0-15 min)
91516;Female;Loyal Customer;66;Personal Travel;Eco;1626;3;4;3;3;2;3;5;5;5;3;5;4;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
37610;Female;Loyal Customer;38;Personal Travel;Eco;1005;3;4;3;3;2;3;2;2;4;3;5;5;5;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
67822;Male;Loyal Customer;40;Business travel;Eco;1438;3;2;2;2;3;3;3;3;4;1;4;3;3;3;17;48.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
83131;Male;Loyal Customer;41;Personal Travel;Eco;957;4;5;5;2;4;5;4;4;3;3;4;3;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
75598;Female;Loyal Customer;30;Personal Travel;Eco;337;3;4;3;3;5;3;5;5;3;3;5;4;4;5;34;15.00;neutral or dissatisfied;Long Delay (>30 min);Short Delay (0-15 min)
37040;Male;Loyal Customer;50;Business travel;Eco;994;3;2;3;3;3;3;3;3;1;1;4;3;4;3;13;07.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
32633;Female;Loyal Customer;32;Business travel;Eco;163;4;1;1;1;4;4;4;4;1;1;3;2;2;4;0;00.00;satisfied;No Delay;No Delay
113281;Female;Loyal Customer;34;Business travel;Business;197;4;4;5;4;2;5;4;5;5;5;4;5;5;5;0;00.00;satisfied;No Delay;No Delay
62548;Male;Loyal Customer;41;Business travel;Business;1846;2;2;2;2;5;5;5;5;5;5;5;5;5;4;0;00.00;satisfied;No Delay;No Delay
105361;Female;Loyal Customer;52;Personal Travel;Eco Plus;452;2;5;2;3;4;1;1;5;5;2;5;2;5;5;4;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
83703;Male;Loyal Customer;70;Personal Travel;Eco;577;2;4;2;4;4;2;4;4;5;2;5;5;5;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
11503;Female;Loyal Customer;24;Personal Travel;Eco Plus;166;3;5;3;3;1;3;1;1;3;3;5;5;5;1;5;04.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
5397;Male;Loyal Customer;37;Personal Travel;Eco;812;3;1;3;4;5;3;2;5;2;1;3;1;3;5;27;38.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
80532;Male;Loyal Customer;48;Business travel;Business;1678;2;2;1;1;2;2;2;2;2;2;2;1;2;1;88;85.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
8446;Female;Loyal Customer;69;Personal Travel;Eco Plus;590;3;4;3;2;5;4;5;3;3;3;1;3;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
46892;Male;Loyal Customer;36;Business travel;Eco;964;4;1;3;1;4;3;4;4;4;3;3;2;3;4;0;05.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
57744;Female;Loyal Customer;17;Personal Travel;Business;2611;4;5;4;1;4;1;1;4;3;5;5;1;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
127185;Male;disloyal Customer;58;Business travel;Business;370;4;4;4;3;5;4;5;5;5;2;5;5;4;5;4;06.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
44415;Male;Loyal Customer;66;Business travel;Eco Plus;323;4;4;4;4;5;4;5;5;2;5;4;2;3;5;0;06.00;satisfied;No Delay;Short Delay (0-15 min)
21567;Female;Loyal Customer;61;Business travel;Eco Plus;399;2;4;5;4;3;3;3;2;2;2;2;3;2;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
62282;Female;disloyal Customer;61;Business travel;Business;414;4;4;4;1;1;4;1;1;4;4;5;4;5;1;6;18.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
21284;Female;Loyal Customer;59;Business travel;Eco;692;5;2;3;3;1;5;1;4;4;5;4;3;4;5;0;00.00;satisfied;No Delay;No Delay
32626;Male;Loyal Customer;67;Business travel;Eco;101;3;5;3;3;3;3;3;3;4;5;4;3;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
32098;Female;Loyal Customer;26;Business travel;Business;163;5;5;4;5;5;5;3;5;2;3;5;3;5;5;0;00.00;satisfied;No Delay;No Delay
119864;Female;Loyal Customer;28;Personal Travel;Eco;936;4;4;4;3;5;4;2;5;5;5;4;5;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
68084;Female;Loyal Customer;27;Business travel;Business;1624;5;5;5;5;3;3;3;3;3;4;4;3;5;3;35;27.00.00;satisfied;Long Delay (>30 min);Medium Delay (15-30 min)
47293;Male;Loyal Customer;42;Business travel;Business;2590;5;5;5;5;1;1;4;3;3;4;3;2;3;3;0;00.00;satisfied;No Delay;No Delay
1124;Male;Loyal Customer;23;Personal Travel;Eco;158;4;5;4;1;4;4;4;4;3;2;4;4;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
37203;Male;Loyal Customer;62;Personal Travel;Eco Plus;1237;3;4;3;3;1;3;1;1;3;2;4;3;5;1;0;03.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
55543;Male;disloyal Customer;39;Business travel;Eco;550;2;4;2;3;2;2;2;2;4;5;3;4;4;2;75;57.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
75898;Female;Loyal Customer;40;Business travel;Business;3456;1;4;4;4;3;3;3;1;1;1;1;3;1;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
90724;Female;Loyal Customer;40;Business travel;Business;404;5;5;5;5;2;4;5;3;3;3;3;3;3;3;9;00.00;satisfied;Short Delay (0-15 min);No Delay
61238;Female;Loyal Customer;37;Business travel;Eco;509;4;2;2;2;4;4;4;4;4;2;2;4;5;4;0;00.00;satisfied;No Delay;No Delay
86550;Female;Loyal Customer;30;Business travel;Eco Plus;760;4;1;1;1;4;3;4;4;2;4;4;2;3;4;8;12.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
19865;Female;Loyal Customer;12;Personal Travel;Eco;693;4;5;4;2;2;4;2;2;3;2;4;4;4;2;18;65.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
48105;Male;Loyal Customer;55;Business travel;Business;259;3;3;4;3;2;3;5;5;5;5;5;1;5;2;0;00.00;satisfied;No Delay;No Delay
85405;Female;Loyal Customer;45;Business travel;Business;2761;3;3;3;3;4;5;5;5;5;4;5;3;5;3;0;00.00;satisfied;No Delay;No Delay
78492;Male;Loyal Customer;43;Business travel;Eco;526;2;3;3;3;2;2;2;2;4;5;3;1;3;2;14;08.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
3857;Female;Loyal Customer;11;Personal Travel;Eco Plus;650;2;1;2;2;3;2;3;3;4;1;2;4;1;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
8042;Female;disloyal Customer;21;Business travel;Eco;335;4;4;4;3;5;4;5;5;4;3;4;5;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
108669;Male;disloyal Customer;22;Business travel;Eco;484;3;1;3;4;3;2;2;4;3;4;3;2;2;2;243;224.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
73763;Female;Loyal Customer;38;Personal Travel;Eco;204;2;5;2;3;5;2;5;5;2;4;5;4;1;5;69;82.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
14954;Male;Loyal Customer;7;Personal Travel;Eco;528;3;5;3;1;1;3;1;1;3;2;4;4;5;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
102964;Female;disloyal Customer;22;Business travel;Eco;546;4;0;4;5;4;4;4;4;4;3;4;3;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
20049;Male;Loyal Customer;48;Business travel;Eco;738;2;1;1;1;2;2;2;2;2;5;3;1;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
68571;Female;Loyal Customer;48;Business travel;Eco;1616;2;3;3;3;4;2;3;2;2;2;2;2;2;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
20962;Male;Loyal Customer;40;Business travel;Eco;689;1;3;3;3;1;1;1;1;3;3;4;4;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
100383;Female;Loyal Customer;17;Personal Travel;Eco;1052;1;4;0;1;2;0;2;2;3;4;5;5;5;2;0;04.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
46616;Female;Loyal Customer;33;Business travel;Eco;125;5;3;3;3;5;4;5;5;3;4;4;3;4;5;25;16.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
4038;Female;disloyal Customer;16;Business travel;Eco;479;3;4;3;3;3;5;4;4;5;4;3;4;2;4;123;149.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
115027;Male;Loyal Customer;36;Business travel;Business;2989;1;1;1;1;4;4;5;5;5;5;5;5;5;3;0;00.00;satisfied;No Delay;No Delay
91433;Male;Loyal Customer;18;Personal Travel;Eco;549;3;0;3;3;5;3;5;5;3;4;5;1;5;5;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
73842;Female;Loyal Customer;54;Business travel;Business;1709;1;1;1;1;4;3;4;4;4;4;4;5;4;5;9;10.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
68668;Male;Loyal Customer;58;Business travel;Business;3897;2;3;3;3;4;4;3;3;3;3;2;3;3;3;0;00.00;neutral or dissatisfied;No Delay;No Delay
61363;Female;Loyal Customer;11;Personal Travel;Eco;2405;2;2;2;3;2;2;2;2;3;5;4;2;3;2;3;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
13988;Male;disloyal Customer;21;Business travel;Eco;541;2;0;2;1;4;2;4;4;5;5;4;2;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
78490;Female;disloyal Customer;8;Business travel;Eco;666;1;1;1;3;3;1;3;3;1;1;3;4;4;3;112;126.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
40667;Female;Loyal Customer;62;Business travel;Business;590;4;5;5;5;3;2;3;4;4;4;4;2;4;4;36;44.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
64024;Male;Loyal Customer;31;Business travel;Business;2393;3;3;3;3;5;5;5;5;5;3;5;3;4;5;0;00.00;satisfied;No Delay;No Delay
29725;Female;Loyal Customer;66;Personal Travel;Eco;2777;3;3;4;3;4;1;2;4;3;3;4;2;1;2;52;68.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
38784;Male;disloyal Customer;25;Business travel;Business;354;4;0;4;2;5;4;5;5;4;1;3;4;1;5;0;00.00;satisfied;No Delay;No Delay
91351;Female;Loyal Customer;58;Personal Travel;Eco Plus;545;4;3;4;1;4;3;5;1;1;4;1;4;1;1;0;40.00.00;neutral or dissatisfied;No Delay;Long Delay (>30 min)
28877;Female;Loyal Customer;48;Business travel;Business;956;4;4;4;4;1;2;3;5;5;5;5;4;5;4;7;00.00;satisfied;Short Delay (0-15 min);No Delay
104670;Male;Loyal Customer;8;Personal Travel;Eco;641;1;4;1;1;2;1;2;2;4;2;4;3;4;2;18;05.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
70488;Male;Loyal Customer;39;Business travel;Business;2647;1;1;1;1;3;4;5;5;5;5;5;4;5;5;0;05.00;satisfied;No Delay;Short Delay (0-15 min)
104832;Male;Loyal Customer;43;Business travel;Business;426;5;5;5;5;5;4;4;5;5;5;5;4;5;5;1;00.00;satisfied;Short Delay (0-15 min);No Delay
119329;Male;Loyal Customer;18;Personal Travel;Eco;214;3;3;3;3;2;3;2;2;4;3;3;1;3;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
96899;Female;Loyal Customer;55;Personal Travel;Eco;488;2;4;4;3;1;2;4;3;3;4;3;1;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
123483;Male;disloyal Customer;29;Business travel;Eco;2296;2;2;2;3;3;2;4;3;2;4;4;2;4;3;0;02.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
69573;Female;disloyal Customer;29;Business travel;Eco;1132;3;3;3;5;5;3;5;5;1;1;4;2;1;5;2;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
4006;Male;disloyal Customer;58;Business travel;Business;425;4;4;4;5;2;4;2;2;3;5;4;4;4;2;0;13.00;satisfied;No Delay;Short Delay (0-15 min)
101127;Male;disloyal Customer;21;Business travel;Eco;1235;5;5;5;1;4;5;4;4;4;3;4;3;5;4;0;00.00;satisfied;No Delay;No Delay
70210;Female;Loyal Customer;54;Personal Travel;Eco;258;2;4;0;3;5;2;2;5;5;0;5;1;5;2;7;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
98127;Female;Loyal Customer;17;Personal Travel;Eco;472;1;3;1;1;1;1;1;1;2;2;1;4;2;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
28859;Female;disloyal Customer;22;Business travel;Eco;679;3;3;3;3;4;3;4;4;1;5;3;3;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
61909;Female;Loyal Customer;53;Business travel;Business;2329;3;3;3;3;3;4;4;4;4;5;4;3;4;5;0;00.00;satisfied;No Delay;No Delay
105608;Male;disloyal Customer;26;Business travel;Business;519;2;2;2;2;3;2;3;3;3;3;5;4;4;3;29;23.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
46463;Female;Loyal Customer;54;Business travel;Business;141;4;3;4;4;5;5;4;5;5;5;4;3;5;3;0;00.00;satisfied;No Delay;No Delay
56275;Male;Loyal Customer;32;Business travel;Business;2227;4;2;2;2;4;4;4;4;3;2;4;3;3;4;17;00.00;neutral or dissatisfied;Medium Delay (15-30 min);No Delay
113906;Male;Loyal Customer;17;Personal Travel;Eco;2295;2;3;2;3;4;2;4;4;2;3;2;4;2;4;3;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
110627;Male;Loyal Customer;19;Personal Travel;Eco;719;3;4;3;3;1;3;1;1;1;5;2;2;1;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
64824;Male;Loyal Customer;44;Business travel;Business;247;1;1;4;1;1;3;4;1;1;1;1;3;1;3;19;20.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
10905;Male;disloyal Customer;22;Business travel;Eco;201;3;3;3;2;4;3;4;4;4;3;2;2;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
16402;Male;Loyal Customer;68;Personal Travel;Eco;533;1;5;1;3;4;1;4;4;3;4;5;4;5;4;7;05.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
12724;Male;disloyal Customer;34;Business travel;Eco;721;4;4;4;4;3;4;3;3;1;5;5;4;3;3;17;16.00;neutral or dissatisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
126703;Male;Loyal Customer;43;Business travel;Business;2402;2;2;2;2;2;5;5;5;5;5;5;4;5;3;0;00.00;satisfied;No Delay;No Delay
66784;Male;disloyal Customer;26;Business travel;Business;3711;3;3;3;2;3;3;3;1;2;1;3;3;4;3;0;43.00.00;neutral or dissatisfied;No Delay;Long Delay (>30 min)
34681;Female;Loyal Customer;48;Business travel;Business;2582;0;0;0;3;1;1;2;4;4;4;4;5;4;1;0;00.00;satisfied;No Delay;No Delay
39029;Male;Loyal Customer;60;Personal Travel;Eco;406;4;4;4;4;1;4;1;1;5;3;5;4;4;1;0;00.00;satisfied;No Delay;No Delay
79685;Male;Loyal Customer;45;Personal Travel;Eco;749;2;4;2;2;1;2;1;1;5;2;5;5;5;1;23;05.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
15877;Male;disloyal Customer;22;Business travel;Eco;332;1;4;1;2;5;1;5;5;4;1;1;5;4;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
65281;Female;Loyal Customer;68;Personal Travel;Eco Plus;469;3;4;3;5;3;4;4;5;5;3;5;4;5;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
10913;Female;Loyal Customer;44;Business travel;Business;1768;4;2;2;2;4;4;4;2;2;2;4;2;2;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
2336;Male;Loyal Customer;51;Personal Travel;Eco;630;2;3;2;2;1;2;1;1;2;3;2;1;2;1;16;13.00;neutral or dissatisfied;Medium Delay (15-30 min);Short Delay (0-15 min)
557;Female;Loyal Customer;31;Business travel;Business;3594;3;3;3;3;4;4;5;4;5;3;5;3;4;4;15;23.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
126985;Female;Loyal Customer;32;Business travel;Business;3785;1;4;4;4;1;1;1;1;2;3;3;3;4;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
106616;Male;Loyal Customer;29;Business travel;Business;1216;1;5;4;5;1;2;1;1;1;5;3;4;3;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
76215;Male;Loyal Customer;43;Business travel;Business;1399;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;32.00.00;satisfied;Short Delay (0-15 min);Long Delay (>30 min)
43444;Male;disloyal Customer;22;Business travel;Eco;524;3;0;3;4;5;3;5;5;2;5;3;3;5;5;8;10.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
64335;Male;Loyal Customer;31;Business travel;Business;3531;2;4;4;4;2;2;2;2;1;1;3;3;3;2;44;30.00.00;neutral or dissatisfied;Long Delay (>30 min);Medium Delay (15-30 min)
31918;Female;Loyal Customer;55;Business travel;Business;3329;4;4;4;4;3;4;5;4;4;4;5;4;4;3;2;00.00;satisfied;Short Delay (0-15 min);No Delay
93373;Female;Loyal Customer;47;Business travel;Business;2390;5;5;5;5;2;4;4;5;5;5;5;5;5;4;5;00.00;satisfied;Short Delay (0-15 min);No Delay
111375;Male;disloyal Customer;26;Business travel;Eco;1050;3;3;3;3;1;3;1;1;4;3;3;2;2;1;0;00.00;neutral or dissatisfied;No Delay;No Delay
60191;Male;Loyal Customer;19;Personal Travel;Eco Plus;1012;3;1;3;4;2;3;2;2;1;1;3;4;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
74365;Female;Loyal Customer;40;Business travel;Business;2060;1;1;1;1;5;5;4;4;4;4;4;4;4;4;0;00.00;satisfied;No Delay;No Delay
127339;Male;disloyal Customer;22;Business travel;Eco;507;2;1;2;2;4;2;4;4;3;5;3;4;2;4;7;05.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
57133;Male;Loyal Customer;20;Personal Travel;Eco;1222;3;3;3;3;4;3;4;4;3;5;3;4;3;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
28385;Male;Loyal Customer;15;Personal Travel;Eco;763;1;4;1;2;5;1;5;5;2;5;4;2;3;5;0;03.00;neutral or dissatisfied;No Delay;Short Delay (0-15 min)
61048;Female;Loyal Customer;38;Business travel;Business;1546;1;1;1;1;5;4;5;4;4;4;4;4;4;3;7;16.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
11496;Female;Loyal Customer;44;Personal Travel;Eco Plus;667;4;4;5;3;5;4;5;3;3;5;3;3;3;3;7;00.00;neutral or dissatisfied;Short Delay (0-15 min);No Delay
103791;Male;Loyal Customer;23;Business travel;Business;1516;5;5;3;5;5;5;5;5;4;5;4;3;4;5;0;00.00;satisfied;No Delay;No Delay
123211;Female;Loyal Customer;63;Personal Travel;Eco;600;1;1;1;3;1;3;2;3;3;1;3;3;3;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
26243;Female;Loyal Customer;43;Personal Travel;Eco;270;1;3;0;4;3;3;3;2;2;0;1;3;2;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
85769;Male;Loyal Customer;58;Business travel;Business;666;4;4;4;4;2;4;4;4;4;4;4;3;4;3;0;00.00;satisfied;No Delay;No Delay
109390;Female;Loyal Customer;10;Personal Travel;Eco;1189;2;4;2;3;5;2;5;5;3;3;3;4;5;5;14;05.00;neutral or dissatisfied;Short Delay (0-15 min);Short Delay (0-15 min)
63448;Male;Loyal Customer;69;Personal Travel;Eco;337;1;4;1;4;4;1;4;4;2;4;3;2;4;4;8;17.00;neutral or dissatisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
3216;Male;disloyal Customer;48;Business travel;Business;1187;1;1;1;1;2;1;3;2;5;5;4;4;4;2;0;00.00;neutral or dissatisfied;No Delay;No Delay
5829;Female;Loyal Customer;50;Personal Travel;Eco;177;3;1;3;4;3;4;4;1;1;3;1;1;1;4;18;33.00.00;neutral or dissatisfied;Medium Delay (15-30 min);Long Delay (>30 min)
128264;Female;Loyal Customer;46;Business travel;Business;3557;1;1;1;1;3;5;4;4;4;4;4;3;4;4;4;00.00;satisfied;Short Delay (0-15 min);No Delay
6579;Female;Loyal Customer;54;Business travel;Business;607;5;5;5;5;5;4;4;4;4;4;4;3;4;4;2;00.00;satisfied;Short Delay (0-15 min);No Delay
117990;Female;Loyal Customer;33;Business travel;Business;3845;0;0;0;1;2;5;5;1;1;1;1;5;1;3;27;38.00.00;satisfied;Medium Delay (15-30 min);Long Delay (>30 min)
14299;Female;Loyal Customer;42;Business travel;Business;3923;1;1;1;1;4;3;3;2;2;2;2;3;2;1;0;01.00;satisfied;No Delay;Short Delay (0-15 min)
111704;Male;Loyal Customer;39;Business travel;Business;3311;5;5;5;5;2;5;5;5;5;5;5;3;5;4;0;00.00;satisfied;No Delay;No Delay
38311;Female;disloyal Customer;24;Business travel;Eco;1312;3;3;3;4;3;1;1;2;4;2;4;1;4;1;145;147.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
83226;Male;Loyal Customer;60;Business travel;Business;1956;1;1;1;1;2;5;4;5;5;5;5;3;5;3;0;00.00;satisfied;No Delay;No Delay
121700;Male;Loyal Customer;46;Business travel;Business;2883;2;2;2;2;5;5;5;5;5;5;5;5;5;4;7;29.00.00;satisfied;Short Delay (0-15 min);Medium Delay (15-30 min)
101655;Female;Loyal Customer;33;Business travel;Eco Plus;1749;2;3;3;3;2;2;2;2;3;2;4;2;4;2;47;32.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
98923;Male;Loyal Customer;54;Business travel;Business;479;4;4;4;4;2;5;5;4;4;4;4;5;4;5;26;20.00;satisfied;Medium Delay (15-30 min);Medium Delay (15-30 min)
85407;Male;disloyal Customer;20;Business travel;Eco;152;4;0;4;5;2;4;2;2;4;5;4;3;5;2;0;00.00;satisfied;No Delay;No Delay
112764;Female;Loyal Customer;59;Business travel;Business;3812;4;4;4;4;5;4;4;4;4;4;4;3;4;5;84;72.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
121295;Male;Loyal Customer;44;Business travel;Business;2067;3;3;3;3;5;4;4;2;2;2;2;5;2;5;0;06.00;satisfied;No Delay;Short Delay (0-15 min)
14883;Male;Loyal Customer;51;Business travel;Business;2298;2;4;5;5;3;4;3;2;2;2;2;2;2;2;0;25.00.00;neutral or dissatisfied;No Delay;Medium Delay (15-30 min)
16490;Female;Loyal Customer;56;Business travel;Business;3207;1;2;2;2;1;1;1;2;2;4;4;1;1;1;162;165.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
103054;Male;Loyal Customer;30;Business travel;Business;546;4;4;4;4;4;4;4;4;1;5;3;3;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
81880;Female;Loyal Customer;58;Business travel;Business;1731;4;4;4;4;3;5;5;5;5;5;5;5;5;5;0;00.00;satisfied;No Delay;No Delay
75551;Male;Loyal Customer;29;Business travel;Business;3075;0;0;0;4;3;3;3;3;5;4;5;5;5;3;0;00.00;satisfied;No Delay;No Delay
35295;Male;Loyal Customer;45;Business travel;Eco;1102;4;3;4;3;4;4;4;4;5;1;1;4;5;4;3;04.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
75549;Male;Loyal Customer;37;Business travel;Business;2244;1;1;2;1;4;4;5;4;4;4;4;3;4;4;1;05.00;satisfied;Short Delay (0-15 min);Short Delay (0-15 min)
80892;Female;Loyal Customer;46;Personal Travel;Eco Plus;692;1;5;0;4;5;5;4;1;1;0;1;5;1;5;0;00.00;neutral or dissatisfied;No Delay;No Delay
96366;Male;disloyal Customer;24;Business travel;Eco;1246;1;1;1;3;4;1;4;4;4;4;5;4;5;4;81;74.00.00;neutral or dissatisfied;Long Delay (>30 min);Long Delay (>30 min)
106524;Male;Loyal Customer;64;Personal Travel;Eco;271;3;0;2;3;4;2;4;4;3;5;3;4;4;4;0;00.00;neutral or dissatisfied;No Delay;No Delay
105636;Female;Loyal Customer;46;Business travel;Business;1661;4;4;3;4;3;5;5;5;5;4;5;3;5;4;26;00.00;satisfied;Medium Delay (15-30 min);No Delay
53688;Female;Loyal Customer;37;Business travel;Business;1866;2;2;2;2;2;1;1;4;4;4;4;2;4;1;7;00.00;satisfied;Short Delay (0-15 min);No Delay
37325;Male;Loyal Customer;45;Business travel;Eco;944;4;2;2;2;4;4;4;4;1;3;3;5;5;4;0;10.00;satisfied;No Delay;Short Delay (0-15 min)
72879;Female;Loyal Customer;44;Business travel;Business;1096;4;4;4;4;5;5;4;4;4;4;4;5;4;3;51;47.00.00;satisfied;Long Delay (>30 min);Long Delay (>30 min)
